date_key,full_date,day,month,year,day_of_week,month_name,is_weekend
20130325,2013-03-25,25,3,2013,Monday,March,f
20201024,2020-10-24,24,10,2020,Saturday,October,t
20110410,2011-04-10,10,4,2011,Sunday,April,t
20180625,2018-06-25,25,6,2018,Monday,June,f
20111223,2011-12-23,23,12,2011,Friday,December,f
20191007,2019-10-07,7,10,2019,Monday,October,f
20100429,2010-04-29,29,4,2010,Thursday,April,f
20220424,2022-04-24,24,4,2022,Sunday,April,t
20230514,2023-05-14,14,5,2023,Sunday,May,t
20171114,2017-11-14,14,11,2017,Tuesday,November,f
20210308,2021-03-08,8,3,2021,Monday,March,f
20180324,2018-03-24,24,3,2018,Saturday,March,t
20231123,2023-11-23,23,11,2023,Thursday,November,f
20181129,2018-11-29,29,11,2018,Thursday,November,f
20241220,2024-12-20,20,12,2024,Friday,December,f
20140125,2014-01-25,25,1,2014,Saturday,January,t
20110926,2011-09-26,26,9,2011,Monday,September,f
20160913,2016-09-13,13,9,2016,Tuesday,September,f
20200409,2020-04-09,9,4,2020,Thursday,April,f
20130621,2013-06-21,21,6,2013,Friday,June,f
20130511,2013-05-11,11,5,2013,Saturday,May,t
20100207,2010-02-07,7,2,2010,Sunday,February,t
20120518,2012-05-18,18,5,2012,Friday,May,f
20110125,2011-01-25,25,1,2011,Tuesday,January,f
20201229,2020-12-29,29,12,2020,Tuesday,December,f
20221022,2022-10-22,22,10,2022,Saturday,October,t
20121123,2012-11-23,23,11,2012,Friday,November,f
20120526,2012-05-26,26,5,2012,Saturday,May,t
20171004,2017-10-04,4,10,2017,Wednesday,October,f
20180407,2018-04-07,7,4,2018,Saturday,April,t
20210521,2021-05-21,21,5,2021,Friday,May,f
20211011,2021-10-11,11,10,2021,Monday,October,f
20190313,2019-03-13,13,3,2019,Wednesday,March,f
20181223,2018-12-23,23,12,2018,Sunday,December,t
20220629,2022-06-29,29,6,2022,Wednesday,June,f
20170720,2017-07-20,20,7,2017,Thursday,July,f
20230129,2023-01-29,29,1,2023,Sunday,January,t
20160426,2016-04-26,26,4,2016,Tuesday,April,f
20190421,2019-04-21,21,4,2019,Sunday,April,t
20150323,2015-03-23,23,3,2015,Monday,March,f
20190722,2019-07-22,22,7,2019,Monday,July,f
20220305,2022-03-05,5,3,2022,Saturday,March,t
20140303,2014-03-03,3,3,2014,Monday,March,f
20110209,2011-02-09,9,2,2011,Wednesday,February,f
20140822,2014-08-22,22,8,2014,Friday,August,f
20210911,2021-09-11,11,9,2021,Saturday,September,t
20120106,2012-01-06,6,1,2012,Friday,January,f
20160306,2016-03-06,6,3,2016,Sunday,March,t
20160720,2016-07-20,20,7,2016,Wednesday,July,f
20140112,2014-01-12,12,1,2014,Sunday,January,t
20140426,2014-04-26,26,4,2014,Saturday,April,t
20101223,2010-12-23,23,12,2010,Thursday,December,f
20140228,2014-02-28,28,2,2014,Friday,February,f
20230422,2023-04-22,22,4,2023,Saturday,April,t
20150105,2015-01-05,5,1,2015,Monday,January,f
20231119,2023-11-19,19,11,2023,Sunday,November,t
20150628,2015-06-28,28,6,2015,Sunday,June,t
20190409,2019-04-09,9,4,2019,Tuesday,April,f
20220425,2022-04-25,25,4,2022,Monday,April,f
20240212,2024-02-12,12,2,2024,Monday,February,f
20190320,2019-03-20,20,3,2019,Wednesday,March,f
20220915,2022-09-15,15,9,2022,Thursday,September,f
20130414,2013-04-14,14,4,2013,Sunday,April,t
20171017,2017-10-17,17,10,2017,Tuesday,October,f
20131001,2013-10-01,1,10,2013,Tuesday,October,f
20231228,2023-12-28,28,12,2023,Thursday,December,f
20190928,2019-09-28,28,9,2019,Saturday,September,t
20201130,2020-11-30,30,11,2020,Monday,November,f
20191019,2019-10-19,19,10,2019,Saturday,October,t
20200621,2020-06-21,21,6,2020,Sunday,June,t
20201110,2020-11-10,10,11,2020,Tuesday,November,f
20221012,2022-10-12,12,10,2022,Wednesday,October,f
20221209,2022-12-09,9,12,2022,Friday,December,f
20170716,2017-07-16,16,7,2017,Sunday,July,t
20230201,2023-02-01,1,2,2023,Wednesday,February,f
20180403,2018-04-03,3,4,2018,Tuesday,April,f
20110213,2011-02-13,13,2,2011,Sunday,February,t
20181013,2018-10-13,13,10,2018,Saturday,October,t
20240512,2024-05-12,12,5,2024,Sunday,May,t
20101111,2010-11-11,11,11,2010,Thursday,November,f
20160526,2016-05-26,26,5,2016,Thursday,May,f
20140624,2014-06-24,24,6,2014,Tuesday,June,f
20241223,2024-12-23,23,12,2024,Monday,December,f
20210407,2021-04-07,7,4,2021,Wednesday,April,f
20160930,2016-09-30,30,9,2016,Friday,September,f
20210328,2021-03-28,28,3,2021,Sunday,March,t
20190829,2019-08-29,29,8,2019,Thursday,August,f
20221018,2022-10-18,18,10,2022,Tuesday,October,f
20111124,2011-11-24,24,11,2011,Thursday,November,f
20190126,2019-01-26,26,1,2019,Saturday,January,t
20130826,2013-08-26,26,8,2013,Monday,August,f
20151123,2015-11-23,23,11,2015,Monday,November,f
20200610,2020-06-10,10,6,2020,Wednesday,June,f
20211115,2021-11-15,15,11,2021,Monday,November,f
20150209,2015-02-09,9,2,2015,Monday,February,f
20220723,2022-07-23,23,7,2022,Saturday,July,t
20190528,2019-05-28,28,5,2019,Tuesday,May,f
20210821,2021-08-21,21,8,2021,Saturday,August,t
20190822,2019-08-22,22,8,2019,Thursday,August,f
20110508,2011-05-08,8,5,2011,Sunday,May,t
20200928,2020-09-28,28,9,2020,Monday,September,f
20111202,2011-12-02,2,12,2011,Friday,December,f
20110425,2011-04-25,25,4,2011,Monday,April,f
20200604,2020-06-04,4,6,2020,Thursday,June,f
20170604,2017-06-04,4,6,2017,Sunday,June,t
20110521,2011-05-21,21,5,2011,Saturday,May,t
20150127,2015-01-27,27,1,2015,Tuesday,January,f
20230913,2023-09-13,13,9,2023,Wednesday,September,f
20120514,2012-05-14,14,5,2012,Monday,May,f
20190725,2019-07-25,25,7,2019,Thursday,July,f
20180113,2018-01-13,13,1,2018,Saturday,January,t
20190809,2019-08-09,9,8,2019,Friday,August,f
20160523,2016-05-23,23,5,2016,Monday,May,f
20190708,2019-07-08,8,7,2019,Monday,July,f
20181109,2018-11-09,9,11,2018,Friday,November,f
20130406,2013-04-06,6,4,2013,Saturday,April,t
20170513,2017-05-13,13,5,2017,Saturday,May,t
20240509,2024-05-09,9,5,2024,Thursday,May,f
20241102,2024-11-02,2,11,2024,Saturday,November,t
20120620,2012-06-20,20,6,2012,Wednesday,June,f
20151020,2015-10-20,20,10,2015,Tuesday,October,f
20140714,2014-07-14,14,7,2014,Monday,July,f
20170902,2017-09-02,2,9,2017,Saturday,September,t
20210128,2021-01-28,28,1,2021,Thursday,January,f
20120501,2012-05-01,1,5,2012,Tuesday,May,f
20200912,2020-09-12,12,9,2020,Saturday,September,t
20220702,2022-07-02,2,7,2022,Saturday,July,t
20210516,2021-05-16,16,5,2021,Sunday,May,t
20220221,2022-02-21,21,2,2022,Monday,February,f
20131212,2013-12-12,12,12,2013,Thursday,December,f
20210108,2021-01-08,8,1,2021,Friday,January,f
20221017,2022-10-17,17,10,2022,Monday,October,f
20161123,2016-11-23,23,11,2016,Wednesday,November,f
20110928,2011-09-28,28,9,2011,Wednesday,September,f
20141011,2014-10-11,11,10,2014,Saturday,October,t
20170415,2017-04-15,15,4,2017,Saturday,April,t
20100506,2010-05-06,6,5,2010,Thursday,May,f
20240110,2024-01-10,10,1,2024,Wednesday,January,f
20100423,2010-04-23,23,4,2010,Friday,April,f
20221202,2022-12-02,2,12,2022,Friday,December,f
20170202,2017-02-02,2,2,2017,Thursday,February,f
20130224,2013-02-24,24,2,2013,Sunday,February,t
20160303,2016-03-03,3,3,2016,Thursday,March,f
20130820,2013-08-20,20,8,2013,Tuesday,August,f
20151025,2015-10-25,25,10,2015,Sunday,October,t
20230713,2023-07-13,13,7,2023,Thursday,July,f
20240227,2024-02-27,27,2,2024,Tuesday,February,f
20200317,2020-03-17,17,3,2020,Tuesday,March,f
20160807,2016-08-07,7,8,2016,Sunday,August,t
20110501,2011-05-01,1,5,2011,Sunday,May,t
20191014,2019-10-14,14,10,2019,Monday,October,f
20200514,2020-05-14,14,5,2020,Thursday,May,f
20130817,2013-08-17,17,8,2013,Saturday,August,t
20200613,2020-06-13,13,6,2020,Saturday,June,t
20240116,2024-01-16,16,1,2024,Tuesday,January,f
20140616,2014-06-16,16,6,2014,Monday,June,f
20121021,2012-10-21,21,10,2012,Sunday,October,t
20180523,2018-05-23,23,5,2018,Wednesday,May,f
20110621,2011-06-21,21,6,2011,Tuesday,June,f
20170419,2017-04-19,19,4,2017,Wednesday,April,f
20240412,2024-04-12,12,4,2024,Friday,April,f
20110121,2011-01-21,21,1,2011,Friday,January,f
20120304,2012-03-04,4,3,2012,Sunday,March,t
20241122,2024-11-22,22,11,2024,Friday,November,f
20240822,2024-08-22,22,8,2024,Thursday,August,f
20231009,2023-10-09,9,10,2023,Monday,October,f
20140404,2014-04-04,4,4,2014,Friday,April,f
20170111,2017-01-11,11,1,2017,Wednesday,January,f
20160203,2016-02-03,3,2,2016,Wednesday,February,f
20101129,2010-11-29,29,11,2010,Monday,November,f
20220130,2022-01-30,30,1,2022,Sunday,January,t
20240720,2024-07-20,20,7,2024,Saturday,July,t
20200402,2020-04-02,2,4,2020,Thursday,April,f
20160414,2016-04-14,14,4,2016,Thursday,April,f
20150522,2015-05-22,22,5,2015,Friday,May,f
20131031,2013-10-31,31,10,2013,Thursday,October,f
20190428,2019-04-28,28,4,2019,Sunday,April,t
20151005,2015-10-05,5,10,2015,Monday,October,f
20180607,2018-06-07,7,6,2018,Thursday,June,f
20140918,2014-09-18,18,9,2014,Thursday,September,f
20190810,2019-08-10,10,8,2019,Saturday,August,t
20200421,2020-04-21,21,4,2020,Tuesday,April,f
20201121,2020-11-21,21,11,2020,Saturday,November,t
20221014,2022-10-14,14,10,2022,Friday,October,f
20160512,2016-05-12,12,5,2016,Thursday,May,f
20100703,2010-07-03,3,7,2010,Saturday,July,t
20210305,2021-03-05,5,3,2021,Friday,March,f
20190922,2019-09-22,22,9,2019,Sunday,September,t
20181221,2018-12-21,21,12,2018,Friday,December,f
20220214,2022-02-14,14,2,2022,Monday,February,f
20130915,2013-09-15,15,9,2013,Sunday,September,t
20111004,2011-10-04,4,10,2011,Tuesday,October,f
20180804,2018-08-04,4,8,2018,Saturday,August,t
20140916,2014-09-16,16,9,2014,Tuesday,September,f
20151102,2015-11-02,2,11,2015,Monday,November,f
20100301,2010-03-01,1,3,2010,Monday,March,f
20220819,2022-08-19,19,8,2022,Friday,August,f
20150511,2015-05-11,11,5,2015,Monday,May,f
20210927,2021-09-27,27,9,2021,Monday,September,f
20200509,2020-05-09,9,5,2020,Saturday,May,t
20211204,2021-12-04,4,12,2021,Saturday,December,t
20100501,2010-05-01,1,5,2010,Saturday,May,t
20141222,2014-12-22,22,12,2014,Monday,December,f
20140114,2014-01-14,14,1,2014,Tuesday,January,f
20110505,2011-05-05,5,5,2011,Thursday,May,f
20120819,2012-08-19,19,8,2012,Sunday,August,t
20131226,2013-12-26,26,12,2013,Thursday,December,f
20130510,2013-05-10,10,5,2013,Friday,May,f
20140912,2014-09-12,12,9,2014,Friday,September,f
20111222,2011-12-22,22,12,2011,Thursday,December,f
20180719,2018-07-19,19,7,2018,Thursday,July,f
20191210,2019-12-10,10,12,2019,Tuesday,December,f
20210805,2021-08-05,5,8,2021,Thursday,August,f
20160827,2016-08-27,27,8,2016,Saturday,August,t
20141116,2014-11-16,16,11,2014,Sunday,November,t
20150529,2015-05-29,29,5,2015,Friday,May,f
20230321,2023-03-21,21,3,2023,Tuesday,March,f
20190727,2019-07-27,27,7,2019,Saturday,July,t
20221217,2022-12-17,17,12,2022,Saturday,December,t
20201103,2020-11-03,3,11,2020,Tuesday,November,f
20210226,2021-02-26,26,2,2021,Friday,February,f
20110817,2011-08-17,17,8,2011,Wednesday,August,f
20221020,2022-10-20,20,10,2022,Thursday,October,f
20160804,2016-08-04,4,8,2016,Thursday,August,f
20220929,2022-09-29,29,9,2022,Thursday,September,f
20111027,2011-10-27,27,10,2011,Thursday,October,f
20130221,2013-02-21,21,2,2013,Thursday,February,f
20190329,2019-03-29,29,3,2019,Friday,March,f
20110210,2011-02-10,10,2,2011,Thursday,February,f
20120503,2012-05-03,3,5,2012,Thursday,May,f
20130630,2013-06-30,30,6,2013,Sunday,June,t
20230816,2023-08-16,16,8,2023,Wednesday,August,f
20160418,2016-04-18,18,4,2016,Monday,April,f
20231031,2023-10-31,31,10,2023,Tuesday,October,f
20140813,2014-08-13,13,8,2014,Wednesday,August,f
20191024,2019-10-24,24,10,2019,Thursday,October,f
20220511,2022-05-11,11,5,2022,Wednesday,May,f
20200201,2020-02-01,1,2,2020,Saturday,February,t
20130829,2013-08-29,29,8,2013,Thursday,August,f
20100529,2010-05-29,29,5,2010,Saturday,May,t
20170825,2017-08-25,25,8,2017,Friday,August,f
20101202,2010-12-02,2,12,2010,Thursday,December,f
20110108,2011-01-08,8,1,2011,Saturday,January,t
20230220,2023-02-20,20,2,2023,Monday,February,f
20210329,2021-03-29,29,3,2021,Monday,March,f
20180620,2018-06-20,20,6,2018,Wednesday,June,f
20230808,2023-08-08,8,8,2023,Tuesday,August,f
20130207,2013-02-07,7,2,2013,Thursday,February,f
20170520,2017-05-20,20,5,2017,Saturday,May,t
20180713,2018-07-13,13,7,2018,Friday,July,f
20180514,2018-05-14,14,5,2018,Monday,May,f
20201120,2020-11-20,20,11,2020,Friday,November,f
20140922,2014-09-22,22,9,2014,Monday,September,f
20180801,2018-08-01,1,8,2018,Wednesday,August,f
20240305,2024-03-05,5,3,2024,Tuesday,March,f
20151121,2015-11-21,21,11,2015,Saturday,November,t
20100627,2010-06-27,27,6,2010,Sunday,June,t
20130705,2013-07-05,5,7,2013,Friday,July,f
20210526,2021-05-26,26,5,2021,Wednesday,May,f
20120331,2012-03-31,31,3,2012,Saturday,March,t
20190303,2019-03-03,3,3,2019,Sunday,March,t
20150328,2015-03-28,28,3,2015,Saturday,March,t
20190819,2019-08-19,19,8,2019,Monday,August,f
20190424,2019-04-24,24,4,2019,Wednesday,April,f
20200228,2020-02-28,28,2,2020,Friday,February,f
20201213,2020-12-13,13,12,2020,Sunday,December,t
20100330,2010-03-30,30,3,2010,Tuesday,March,f
20220124,2022-01-24,24,1,2022,Monday,January,f
20150607,2015-06-07,7,6,2015,Sunday,June,t
20220512,2022-05-12,12,5,2022,Thursday,May,f
20161213,2016-12-13,13,12,2016,Tuesday,December,f
20150621,2015-06-21,21,6,2015,Sunday,June,t
20110704,2011-07-04,4,7,2011,Monday,July,f
20231214,2023-12-14,14,12,2023,Thursday,December,f
20120712,2012-07-12,12,7,2012,Thursday,July,f
20240301,2024-03-01,1,3,2024,Friday,March,f
20210908,2021-09-08,8,9,2021,Wednesday,September,f
20151114,2015-11-14,14,11,2015,Saturday,November,t
20140212,2014-02-12,12,2,2014,Wednesday,February,f
20141012,2014-10-12,12,10,2014,Sunday,October,t
20180328,2018-03-28,28,3,2018,Wednesday,March,f
20210512,2021-05-12,12,5,2021,Wednesday,May,f
20180830,2018-08-30,30,8,2018,Thursday,August,f
20210902,2021-09-02,2,9,2021,Thursday,September,f
20240916,2024-09-16,16,9,2024,Monday,September,f
20200620,2020-06-20,20,6,2020,Saturday,June,t
20190327,2019-03-27,27,3,2019,Wednesday,March,f
20150429,2015-04-29,29,4,2015,Wednesday,April,f
20120922,2012-09-22,22,9,2012,Saturday,September,t
20190901,2019-09-01,1,9,2019,Sunday,September,t
20220101,2022-01-01,1,1,2022,Saturday,January,t
20181228,2018-12-28,28,12,2018,Friday,December,f
20200702,2020-07-02,2,7,2020,Thursday,July,f
20181010,2018-10-10,10,10,2018,Wednesday,October,f
20211214,2021-12-14,14,12,2021,Tuesday,December,f
20180423,2018-04-23,23,4,2018,Monday,April,f
20180410,2018-04-10,10,4,2018,Tuesday,April,f
20190806,2019-08-06,6,8,2019,Tuesday,August,f
20181009,2018-10-09,9,10,2018,Tuesday,October,f
20181029,2018-10-29,29,10,2018,Monday,October,f
20220516,2022-05-16,16,5,2022,Monday,May,f
20161017,2016-10-17,17,10,2016,Monday,October,f
20110905,2011-09-05,5,9,2011,Monday,September,f
20170712,2017-07-12,12,7,2017,Wednesday,July,f
20150423,2015-04-23,23,4,2015,Thursday,April,f
20220102,2022-01-02,2,1,2022,Sunday,January,t
20160519,2016-05-19,19,5,2016,Thursday,May,f
20141003,2014-10-03,3,10,2014,Friday,October,f
20170719,2017-07-19,19,7,2017,Wednesday,July,f
20200420,2020-04-20,20,4,2020,Monday,April,f
20180323,2018-03-23,23,3,2018,Friday,March,f
20171214,2017-12-14,14,12,2017,Thursday,December,f
20130215,2013-02-15,15,2,2013,Friday,February,f
20120213,2012-02-13,13,2,2012,Monday,February,f
20230523,2023-05-23,23,5,2023,Tuesday,May,f
20240803,2024-08-03,3,8,2024,Saturday,August,t
20110222,2011-02-22,22,2,2011,Tuesday,February,f
20160611,2016-06-11,11,6,2016,Saturday,June,t
20110903,2011-09-03,3,9,2011,Saturday,September,t
20121230,2012-12-30,30,12,2012,Sunday,December,t
20120301,2012-03-01,1,3,2012,Thursday,March,f
20171024,2017-10-24,24,10,2017,Tuesday,October,f
20201015,2020-10-15,15,10,2020,Thursday,October,f
20201022,2020-10-22,22,10,2020,Thursday,October,f
20110427,2011-04-27,27,4,2011,Wednesday,April,f
20180729,2018-07-29,29,7,2018,Sunday,July,t
20200719,2020-07-19,19,7,2020,Sunday,July,t
20230717,2023-07-17,17,7,2023,Monday,July,f
20230813,2023-08-13,13,8,2023,Sunday,August,t
20140523,2014-05-23,23,5,2014,Friday,May,f
20111209,2011-12-09,9,12,2011,Friday,December,f
20201117,2020-11-17,17,11,2020,Tuesday,November,f
20200726,2020-07-26,26,7,2020,Sunday,July,t
20190919,2019-09-19,19,9,2019,Thursday,September,f
20120409,2012-04-09,9,4,2012,Monday,April,f
20241116,2024-11-16,16,11,2024,Saturday,November,t
20191016,2019-10-16,16,10,2019,Wednesday,October,f
20190924,2019-09-24,24,9,2019,Tuesday,September,f
20190503,2019-05-03,3,5,2019,Friday,May,f
20170403,2017-04-03,3,4,2017,Monday,April,f
20210126,2021-01-26,26,1,2021,Tuesday,January,f
20190110,2019-01-10,10,1,2019,Thursday,January,f
20200615,2020-06-15,15,6,2020,Monday,June,f
20220117,2022-01-17,17,1,2022,Monday,January,f
20231208,2023-12-08,8,12,2023,Friday,December,f
20130228,2013-02-28,28,2,2013,Thursday,February,f
20100215,2010-02-15,15,2,2010,Monday,February,f
20180711,2018-07-11,11,7,2018,Wednesday,July,f
20200428,2020-04-28,28,4,2020,Tuesday,April,f
20180507,2018-05-07,7,5,2018,Monday,May,f
20150419,2015-04-19,19,4,2015,Sunday,April,t
20200520,2020-05-20,20,5,2020,Wednesday,May,f
20131125,2013-11-25,25,11,2013,Monday,November,f
20230305,2023-03-05,5,3,2023,Sunday,March,t
20230217,2023-02-17,17,2,2023,Friday,February,f
20130512,2013-05-12,12,5,2013,Sunday,May,t
20101018,2010-10-18,18,10,2010,Monday,October,f
20180626,2018-06-26,26,6,2018,Tuesday,June,f
20201017,2020-10-17,17,10,2020,Saturday,October,t
20220219,2022-02-19,19,2,2022,Saturday,February,t
20230105,2023-01-05,5,1,2023,Thursday,January,f
20161229,2016-12-29,29,12,2016,Thursday,December,f
20201202,2020-12-02,2,12,2020,Wednesday,December,f
20180306,2018-03-06,6,3,2018,Tuesday,March,f
20150213,2015-02-13,13,2,2015,Friday,February,f
20161218,2016-12-18,18,12,2016,Sunday,December,t
20190224,2019-02-24,24,2,2019,Sunday,February,t
20160221,2016-02-21,21,2,2016,Sunday,February,t
20170410,2017-04-10,10,4,2017,Monday,April,f
20240726,2024-07-26,26,7,2024,Friday,July,f
20241230,2024-12-30,30,12,2024,Monday,December,f
20101216,2010-12-16,16,12,2010,Thursday,December,f
20190102,2019-01-02,2,1,2019,Wednesday,January,f
20100711,2010-07-11,11,7,2010,Sunday,July,t
20230826,2023-08-26,26,8,2023,Saturday,August,t
20120105,2012-01-05,5,1,2012,Thursday,January,f
20220217,2022-02-17,17,2,2022,Thursday,February,f
20180811,2018-08-11,11,8,2018,Saturday,August,t
20180515,2018-05-15,15,5,2018,Tuesday,May,f
20130313,2013-03-13,13,3,2013,Wednesday,March,f
20150611,2015-06-11,11,6,2015,Thursday,June,f
20110801,2011-08-01,1,8,2011,Monday,August,f
20220621,2022-06-21,21,6,2022,Tuesday,June,f
20210322,2021-03-22,22,3,2021,Monday,March,f
20191204,2019-12-04,4,12,2019,Wednesday,December,f
20201230,2020-12-30,30,12,2020,Wednesday,December,f
20150810,2015-08-10,10,8,2015,Monday,August,f
20120527,2012-05-27,27,5,2012,Sunday,May,t
20110610,2011-06-10,10,6,2011,Friday,June,f
20150307,2015-03-07,7,3,2015,Saturday,March,t
20150904,2015-09-04,4,9,2015,Friday,September,f
20210601,2021-06-01,1,6,2021,Tuesday,June,f
20220930,2022-09-30,30,9,2022,Friday,September,f
20240702,2024-07-02,2,7,2024,Tuesday,July,f
20130405,2013-04-05,5,4,2013,Friday,April,f
20120402,2012-04-02,2,4,2012,Monday,April,f
20150308,2015-03-08,8,3,2015,Sunday,March,t
20240609,2024-06-09,9,6,2024,Sunday,June,t
20161018,2016-10-18,18,10,2016,Tuesday,October,f
20220114,2022-01-14,14,1,2022,Friday,January,f
20171007,2017-10-07,7,10,2017,Saturday,October,t
20220803,2022-08-03,3,8,2022,Wednesday,August,f
20241008,2024-10-08,8,10,2024,Tuesday,October,f
20120419,2012-04-19,19,4,2012,Thursday,April,f
20100903,2010-09-03,3,9,2010,Friday,September,f
20240325,2024-03-25,25,3,2024,Monday,March,f
20231128,2023-11-28,28,11,2023,Tuesday,November,f
20220713,2022-07-13,13,7,2022,Wednesday,July,f
20170901,2017-09-01,1,9,2017,Friday,September,f
20161116,2016-11-16,16,11,2016,Wednesday,November,f
20241211,2024-12-11,11,12,2024,Wednesday,December,f
20190323,2019-03-23,23,3,2019,Saturday,March,t
20110901,2011-09-01,1,9,2011,Thursday,September,f
20130911,2013-09-11,11,9,2013,Wednesday,September,f
20240713,2024-07-13,13,7,2024,Saturday,July,t
20190926,2019-09-26,26,9,2019,Thursday,September,f
20210109,2021-01-09,9,1,2021,Saturday,January,t
20100823,2010-08-23,23,8,2010,Monday,August,f
20220717,2022-07-17,17,7,2022,Sunday,July,t
20240901,2024-09-01,1,9,2024,Sunday,September,t
20190422,2019-04-22,22,4,2019,Monday,April,f
20150917,2015-09-17,17,9,2015,Thursday,September,f
20200911,2020-09-11,11,9,2020,Friday,September,f
20100907,2010-09-07,7,9,2010,Tuesday,September,f
20101124,2010-11-24,24,11,2010,Wednesday,November,f
20171015,2017-10-15,15,10,2017,Sunday,October,t
20241104,2024-11-04,4,11,2024,Monday,November,f
20171226,2017-12-26,26,12,2017,Tuesday,December,f
20210610,2021-06-10,10,6,2021,Thursday,June,f
20121201,2012-12-01,1,12,2012,Saturday,December,t
20190827,2019-08-27,27,8,2019,Tuesday,August,f
20231202,2023-12-02,2,12,2023,Saturday,December,t
20230519,2023-05-19,19,5,2023,Friday,May,f
20130809,2013-08-09,9,8,2013,Friday,August,f
20230516,2023-05-16,16,5,2023,Tuesday,May,f
20100110,2010-01-10,10,1,2010,Sunday,January,t
20160326,2016-03-26,26,3,2016,Saturday,March,t
20210117,2021-01-17,17,1,2021,Sunday,January,t
20101219,2010-12-19,19,12,2010,Sunday,December,t
20171002,2017-10-02,2,10,2017,Monday,October,f
20240608,2024-06-08,8,6,2024,Saturday,June,t
20191120,2019-11-20,20,11,2019,Wednesday,November,f
20140815,2014-08-15,15,8,2014,Friday,August,f
20150327,2015-03-27,27,3,2015,Friday,March,f
20180603,2018-06-03,3,6,2018,Sunday,June,t
20140203,2014-02-03,3,2,2014,Monday,February,f
20160202,2016-02-02,2,2,2016,Tuesday,February,f
20141202,2014-12-02,2,12,2014,Tuesday,December,f
20160109,2016-01-09,9,1,2016,Saturday,January,t
20180121,2018-01-21,21,1,2018,Sunday,January,t
20110202,2011-02-02,2,2,2011,Wednesday,February,f
20231028,2023-10-28,28,10,2023,Saturday,October,t
20120907,2012-09-07,7,9,2012,Friday,September,f
20220531,2022-05-31,31,5,2022,Tuesday,May,f
20130430,2013-04-30,30,4,2013,Tuesday,April,f
20130305,2013-03-05,5,3,2013,Tuesday,March,f
20180613,2018-06-13,13,6,2018,Wednesday,June,f
20121007,2012-10-07,7,10,2012,Sunday,October,t
20140809,2014-08-09,9,8,2014,Saturday,August,t
20110813,2011-08-13,13,8,2011,Saturday,August,t
20151128,2015-11-28,28,11,2015,Saturday,November,t
20211021,2021-10-21,21,10,2021,Thursday,October,f
20180911,2018-09-11,11,9,2018,Tuesday,September,f
20140107,2014-01-07,7,1,2014,Tuesday,January,f
20150205,2015-02-05,5,2,2015,Thursday,February,f
20180330,2018-03-30,30,3,2018,Friday,March,f
20100216,2010-02-16,16,2,2010,Tuesday,February,f
20160213,2016-02-13,13,2,2016,Saturday,February,t
20160914,2016-09-14,14,9,2016,Wednesday,September,f
20200801,2020-08-01,1,8,2020,Saturday,August,t
20210319,2021-03-19,19,3,2021,Friday,March,f
20230620,2023-06-20,20,6,2023,Tuesday,June,f
20180519,2018-05-19,19,5,2018,Saturday,May,t
20100226,2010-02-26,26,2,2010,Friday,February,f
20130130,2013-01-30,30,1,2013,Wednesday,January,f
20140913,2014-09-13,13,9,2014,Saturday,September,t
20191130,2019-11-30,30,11,2019,Saturday,November,t
20220827,2022-08-27,27,8,2022,Saturday,August,t
20201003,2020-10-03,3,10,2020,Saturday,October,t
20200417,2020-04-17,17,4,2020,Friday,April,f
20140305,2014-03-05,5,3,2014,Wednesday,March,f
20101213,2010-12-13,13,12,2010,Monday,December,f
20161224,2016-12-24,24,12,2016,Saturday,December,t
20151225,2015-12-25,25,12,2015,Friday,December,f
20220813,2022-08-13,13,8,2022,Saturday,August,t
20120618,2012-06-18,18,6,2012,Monday,June,f
20121103,2012-11-03,3,11,2012,Saturday,November,t
20180302,2018-03-02,2,3,2018,Friday,March,f
20210620,2021-06-20,20,6,2021,Sunday,June,t
20131129,2013-11-29,29,11,2013,Friday,November,f
20230909,2023-09-09,9,9,2023,Saturday,September,t
20160411,2016-04-11,11,4,2016,Monday,April,f
20130312,2013-03-12,12,3,2013,Tuesday,March,f
20230805,2023-08-05,5,8,2023,Saturday,August,t
20150309,2015-03-09,9,3,2015,Monday,March,f
20120308,2012-03-08,8,3,2012,Thursday,March,f
20190128,2019-01-28,28,1,2019,Monday,January,f
20210831,2021-08-31,31,8,2021,Tuesday,August,f
20110403,2011-04-03,3,4,2011,Sunday,April,t
20210502,2021-05-02,2,5,2021,Sunday,May,t
20160121,2016-01-21,21,1,2016,Thursday,January,f
20130314,2013-03-14,14,3,2013,Thursday,March,f
20210721,2021-07-21,21,7,2021,Wednesday,July,f
20210917,2021-09-17,17,9,2021,Friday,September,f
20170715,2017-07-15,15,7,2017,Saturday,July,t
20230518,2023-05-18,18,5,2023,Thursday,May,f
20211218,2021-12-18,18,12,2021,Saturday,December,t
20110913,2011-09-13,13,9,2011,Tuesday,September,f
20200101,2020-01-01,1,1,2020,Wednesday,January,f
20150118,2015-01-18,18,1,2015,Sunday,January,t
20190914,2019-09-14,14,9,2019,Saturday,September,t
20150918,2015-09-18,18,9,2015,Friday,September,f
20170407,2017-04-07,7,4,2017,Friday,April,f
20100920,2010-09-20,20,9,2010,Monday,September,f
20140905,2014-09-05,5,9,2014,Friday,September,f
20100410,2010-04-10,10,4,2010,Saturday,April,t
20190915,2019-09-15,15,9,2019,Sunday,September,t
20220129,2022-01-29,29,1,2022,Saturday,January,t
