weather_fact_key,date_key,time_key,weather_key,temperature_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,windspeed_10m
31791,20230918,900,16879,22,15.8,21.2,0,0,0,0,18.9
31792,20240818,900,3290,23.4,19,25,0,0,0,0,12.1
31793,20230314,900,16477,6.6,4.5,4,0.3,0.3,0,0,8.4
31794,20230118,900,15356,2.3,1.4,-0.4,0,0,0,0.01,5.4
31795,20230919,900,8389,18.3,14.7,18.3,0.1,0.1,0,0,10.4
31796,20241110,900,19264,2.1,-0.7,-0.3,0,0,0,0,1
31797,20230920,900,12759,18.6,13.3,19,0,0,0,0,4
31798,20240528,900,16968,20.2,13.7,20.1,0,0,0,0,10.2
31799,20230921,900,11128,20.9,13.5,19,0,0,0,0,20.6
31800,20240701,900,16038,21.1,15.2,20.9,0,0,0,0,13.5
31801,20230117,900,8796,0.2,-0.1,-2.9,0,0,0,0,6.4
31802,20240220,900,4033,6.8,3.7,4.5,0,0,0,0,5.9
31803,20220915,900,9241,19.2,16.1,20,0.1,0.1,0,0,9
31804,20230922,900,6735,20.6,14.8,20.7,0,0,0,0,10
31805,20221021,900,17220,8.8,3.6,4.9,0,0,0,0,16.5
31806,20241109,900,9018,5.4,-0.6,2.3,0,0,0,0,6
31807,20230923,900,1357,15.8,12,15.2,0.2,0.2,0,0,8.4
31808,20221105,900,2536,9.2,5.6,6,0,0,0,0,14.5
31809,20240424,900,16549,6.9,1.4,2.9,0.1,0.1,0,0,14.2
31810,20221008,900,2235,13.3,11.8,12.8,0,0,0,0,7.1
31811,20230924,900,6365,15,8,11.7,0,0,0,0,18.9
31812,20240920,900,16568,17.3,11.6,16.3,0,0,0,0,10.4
31813,20230116,900,16140,1.9,1.2,-1,0,0,0,0,6.8
31814,20230925,900,24380,18.5,12.4,17.6,0,0,0,0,11.3
31815,20240527,900,12686,20.6,15,21.5,0,0,0,0,7.1
31816,20241108,900,3032,5.4,2.7,2,0,0,0,0,12.3
31817,20230926,900,15244,20.5,16.3,21.6,0,0,0,0,7.6
31818,20240331,900,560,16.4,7.5,13,0,0,0,0,18.9
31819,20241226,900,9160,-0.9,-2.7,-4.2,0,0,0,0,5.5
31820,20220824,900,9408,21.7,17.1,22.6,0,0,0,0,10.9
31821,20230115,900,16904,3.9,1.9,-0.1,0.5,0.5,0,0,14.5
31822,20230428,900,21251,11.6,2.4,7.7,0,0,0,0,15.2
31823,20230927,900,9702,21.2,11.5,20.6,0,0,0,0,7.4
31824,20221004,900,11617,12.7,7.9,9.6,0,0,0,0,17.3
31825,20230928,900,18800,20.7,10.6,19.4,0,0,0,0,9.9
31826,20241107,900,12796,5.7,1.7,3,0,0,0,0,5.9
31827,20240526,900,14034,20.4,13.3,20.6,0,0,0,0,6.1
31828,20230929,900,12543,19.4,12.1,19,0,0,0,0,7.6
31829,20240311,900,1416,11,7.9,8.5,0,0,0,0,13.3
31830,20240715,900,7417,26.4,18.4,28.5,0,0,0,0,8.1
31831,20240219,900,4719,5.6,4.8,2.8,0,0,0,0,10.6
31832,20230114,900,10372,2,0.5,-0.6,0,0,0,0,4.2
31833,20240819,900,18121,22.7,18.3,23.7,0,0,0,0,14.1
31834,20230930,900,15168,18.7,15.3,18.6,0.2,0.2,0,0,13
31835,20231001,900,332,15.6,8.3,14.6,0,0,0,0,3.6
31836,20241106,900,7041,4.8,1.3,2,0,0,0,0,6.5
31837,20240313,900,18342,9.2,5.4,6,0,0,0,0,14
31838,20221125,900,4617,4.3,3.2,1.7,0,0,0,0,6.9
31839,20231002,900,18283,17.8,10.5,17.6,0,0,0,0,2.3
31840,20220825,900,21625,23.1,19.3,24.9,0,0,0,0,11.8
31841,20230113,900,22027,5,1.3,1.7,0,0,0,0,10
31842,20231003,900,9282,17.7,11.7,16.5,0,0,0,0,12.1
31843,20240628,900,2937,24.8,18.8,27.5,0,0,0,0,5.8
31844,20240525,900,5024,18.6,13.5,17.7,0,0,0,0,13.8
31845,20221110,900,17546,8.2,7.4,7.3,0,0,0,0,1.4
31846,20241105,900,18392,5.6,2.7,2.6,0,0,0,0,9.3
31847,20231004,900,18233,15.5,8.8,14.1,0,0,0,0,7.2
31848,20230315,900,19484,4.3,-3.3,-1.1,0,0,0,0,19.2
31849,20221022,900,10580,9.1,5,7.6,0.1,0.1,0,0,1.9
31850,20231005,900,20992,13.2,6.8,11.8,0,0,0,0,3.7
31851,20240401,900,22516,17.8,9.8,14.9,0,0,0,0,19.5
31852,20230112,900,19692,2.4,1.6,-0.3,0,0,0,0,5.2
31853,20231006,900,11739,14.3,8.4,13.3,0,0,0,0,4.1
31854,20240218,900,747,5.1,3.2,3.1,0,0,0,0,3.2
31855,20241104,900,517,6.1,2.7,2.7,0,0,0,0,11.8
31856,20231007,900,24614,16.6,8,15.4,0,0,0,0,4.7
31857,20231008,900,24263,14.1,9.1,11.4,0.2,0.2,0,0,17.3
31858,20230509,900,14925,11.6,3.3,8.3,0,0,0,0,11.7
31859,20240802,900,14698,22.1,17.6,24.2,0,0,0,0,4.2
31860,20240524,900,22965,17,13.7,17.4,0.1,0.1,0,0,5.2
31861,20230111,900,23529,-1,-2.6,-3.6,0,0,0,0,0.4
31862,20231009,900,23791,11,4.2,7.5,0,0,0,0,14.1
31863,20220910,900,23022,17.4,12.5,17,0,0,0,0,8.6
31864,20241103,900,15381,4.8,-1.5,2,0,0,0,0,3.3
31865,20231010,900,22815,15.3,12.9,15.6,0,0,0,0,4
31866,20240906,900,19484,25.1,7.9,22.1,0,0,0,0,16.9
31867,20241213,900,10677,0.2,-2.2,-3.3,0,0,0,0.03,7.3
31868,20231011,900,23794,14.7,12.7,14.5,0,0,0,0,7.3
31869,20240716,900,18843,27.5,19.5,30,0,0,0,0,7.2
31870,20220826,900,886,24.8,20.9,28.6,0,0,0,0,3.4
31871,20230110,900,7740,4.8,2.6,-0.2,0.1,0.1,0,0,22.6
31872,20240523,900,2150,19,12.4,18.9,0,0,0,0,5.4
31873,20231012,900,19295,13.7,13.1,13.9,0,0,0,0,5.2
31874,20231013,900,574,16.9,14.5,18,0,0,0,0,3
31875,20240217,900,16683,4.5,3.1,2.4,0.6,0.6,0,0,3.9
31876,20240820,900,12212,23,16.4,23.3,0,0,0,0,13
31877,20241102,900,8663,11.2,7.5,9.1,0,0,0,0,10.3
31878,20240402,900,6520,11.7,4.4,6,0,0,0,0,29.6
31879,20230109,900,6830,5.6,4.9,3.8,0.6,0.6,0,0,4.4
31880,20231014,900,9261,15.7,13.4,15.5,0,0,0,0,9
31881,20230429,900,8030,13,9.9,11.7,0,0,0,0,9.1
31882,20231015,900,21431,10.9,4.6,7.5,0,0,0,0,14
31883,20230512,900,18701,13.8,7.3,12.1,0,0,0,0,7.1
31884,20231016,900,23787,7,2.1,4.3,0,0,0,0,6.6
31885,20240921,900,5725,17.6,9.5,16.4,0,0,0,0,7.3
31886,20240415,900,9398,18.5,11.2,18.2,0,0,0,0,4.8
31887,20241101,900,17618,8.6,6.9,7.2,0,0,0,0,4.1
31888,20230108,900,23102,4.8,4.4,1.2,0.1,0.1,0,0,15.1
31889,20231017,900,8552,8,1.1,4.9,0,0,0,0,8.3
31890,20240522,900,15223,17.4,12.6,16.5,0,0,0,0,11.6
31891,20231018,900,3528,8.2,1.6,4.5,0,0,0,0,12.7
31892,20221010,900,4356,11.7,5.1,8.2,0,0,0,0,15.8
31893,20221023,900,18908,8.2,8.1,6.9,0,0,0,0,5.7
31894,20240425,900,12133,7.5,0.5,4.1,0.1,0.1,0,0,9.4
31895,20231019,900,24661,11.4,6.8,7.8,0,0,0,0,19.5
31896,20241031,900,1316,12.9,9.9,11.4,0,0,0,0,10.1
31897,20230107,900,18493,5.5,4.7,3.4,0,0,0,0,6
31898,20231020,900,11020,15.8,13.9,15,0,0,0,0,14
31899,20240831,900,7177,28.2,16.4,29.1,0,0,0,0,9.4
31900,20220827,900,10791,22.4,18.2,25.1,0,0,0,0,2.4
31901,20241227,900,17719,-1.1,-6.5,-4.9,0,0,0,0,5.5
31902,20231021,900,9756,16.8,13.3,17.1,0,0,0,0,5.2
31903,20240216,900,11445,6.3,4,3.5,0,0,0,0,9.3
31904,20240521,900,17840,21.1,14.8,19.9,0,0,0,0,19.1
31905,20240403,900,13649,11.6,4.4,8.2,0,0,0,0,14
31906,20231022,900,17054,15.2,10.1,12.3,0,0,0,0,20
31907,20230106,900,14728,5.7,4.6,4.1,0,0,0,0,2.5
31908,20241030,900,332,12.1,10.7,11.3,0,0,0,0,7
31909,20231023,900,20742,12.9,7,12.1,0,0,0,0,0.4
31910,20221126,900,17313,6.4,4.4,3.1,0,0,0,0,13.5
31911,20230415,900,11379,6.1,3.7,1.8,0,0,0,0,19.6
31912,20241229,900,16895,-2.1,-2.8,-5,0,0,0,0,2.3
31913,20240717,900,6644,24.4,14.9,24.2,0,0,0,0,13.1
31914,20220921,900,1788,11.5,7,8.9,0,0,0,0,12.4
31915,20231024,900,16144,13.7,10.5,11.8,0,0,0,0,14.1
31916,20220814,900,7826,23.3,15.8,23.3,0.2,0.2,0,0,13.1
31917,20220930,900,6460,11.4,9.1,10.1,0.1,0.1,0,0,6.8
31918,20231025,900,7029,13.7,9.8,11,0,0,0,0,18.2
31919,20230105,900,2323,9.7,7.2,6.1,0.1,0.1,0,0,19.5
31920,20241029,900,72,11.6,9.8,11,0,0,0,0,3.5
31921,20231026,900,21481,13.7,8.1,10.7,0,0,0,0,17.3
31922,20240520,900,2038,18.3,13,18.7,0,0,0,0,5.2
31923,20230309,900,19218,7.4,5.2,3.7,0.4,0.4,0,0,17.7
31924,20231027,900,6079,11.9,11,10.6,0.8,0.8,0,0,11
31925,20231028,900,372,9.8,8,8,0,0,0,0,8.9
31926,20221024,900,2867,12.9,12.7,12,0,0,0,0,12.1
31927,20241028,900,23593,12.4,10.3,12.2,0,0,0,0,2
31928,20230104,900,6427,-1.1,-1.4,-4,0,0,0,0,3.9
31929,20231029,900,3862,10.3,9.6,8.3,0,0,0,0,12.6
31930,20240215,900,13482,5.1,4.4,3.2,0.1,0.1,0,0,4
31931,20240821,900,8317,23.2,17.4,23.2,0,0,0,0,18
31932,20220828,900,22461,19.1,17.5,20.1,0.7,0.7,0,0,11.5
31933,20221109,900,25097,8.6,7.5,5.7,0.1,0.1,0,0,15.7
31934,20231030,900,12456,11.2,10.5,11.1,0,0,0,0,1.8
31935,20240829,900,6767,26.8,16.7,28.4,0,0,0,0,5.5
31936,20230430,900,21192,13.5,5.6,9.8,0,0,0,0,18.4
31937,20230103,900,5387,5.7,4.4,3.3,0,0,0,0,7.2
31938,20231031,900,78,13.7,11.4,12.3,0,0,0,0,12.7
31939,20240519,900,14474,16.6,12.3,16,0.1,0.1,0,0,9
31940,20241027,900,2235,13.3,11,12.3,0,0,0,0,8.9
31941,20240404,900,22583,9.7,8.6,8.2,0.1,0.1,0,0,7.2
31942,20231101,900,3289,9.8,7.4,8.5,0,0,0,0,4.1
31943,20221003,900,9813,12.5,7.6,8.5,0.1,0.1,0,0,23.3
31944,20230514,900,4283,15.1,7.1,12.8,0,0,0,0,10.8
31945,20231102,900,10169,11.4,7.5,7.3,0,0,0,0,24
31946,20230102,900,8658,5.8,5.8,3.5,0,0,0,0,8.5
31947,20231103,900,21256,10.8,9.7,9.3,0.6,0.6,0,0,9.7
31948,20241026,900,391,12.5,9.6,10.8,0.1,0.1,0,0,11.1
31949,20240214,900,6162,1.6,-0.7,-0.8,0,0,0,0,1
31950,20231104,900,20371,6.3,5,4.1,0,0,0,0,6.5
31951,20220806,900,1847,20.3,15.7,18.8,0.5,0.5,0,0,23.5
31952,20240718,900,20705,25,14.4,25.2,0,0,0,0,10.1
31953,20240922,900,5547,17.4,9.5,15.8,0,0,0,0,10.2
31954,20241214,900,16288,0.4,-1.4,-4.1,0,0,0,0.04,15.1
31955,20231105,900,21504,8.8,8,7.1,0.6,0.6,0,0,8
31956,20240518,900,6273,14.6,10.7,12.9,0,0,0,0,12.9
31957,20230101,900,9639,3,2.9,1,0,0,0,0,2.6
31958,20231106,900,13546,11,4.4,6.8,0,0,0,0,19.9
31959,20241025,900,9319,12.4,8.3,10.1,0,0,0,0,12.9
31960,20231107,900,10300,8.4,5.6,6.8,0,0,0,0,3.2
31961,20220829,900,1463,20.3,15.1,20.7,0,0,0,0,8.8
31962,20240905,900,10293,27,10.5,25.6,0,0,0,0,10.7
31963,20231108,900,10674,8,3.2,3.9,0,0,0,0,17.2
31964,20221231,900,16490,3.7,3.6,1.1,0.4,0.4,0,0,7.8
31965,20231109,900,12929,4.8,1.9,1.8,0,0,0,0,8
31966,20240517,900,17524,12,9.7,9.3,1.3,1.3,0,0,18.2
31967,20240405,900,22263,13.9,9.6,13.4,0,0,0,0,2.9
31968,20241024,900,1062,11.5,7.7,9.7,0,0,0,0,8.3
31969,20240213,900,11121,6.5,2.9,2.4,0,0,0,0,17.1
31970,20231110,900,13261,5.6,4.7,3,0,0,0,0,9
31971,20231111,900,10660,4.5,4.1,2.5,0,0,0,0,3.8
31972,20221127,900,13306,3.4,2.4,0.8,0,0,0,0,6.2
31973,20240801,900,20678,24.2,12.8,23.6,0,0,0,0,9.7
31974,20221025,900,13158,12.6,10.5,12.4,0,0,0,0,2.5
31975,20221230,900,9347,1.3,1.1,-1.3,0.1,0.1,0,0.01,4
31976,20240822,900,91,19.3,9.7,18.4,0,0,0,0,5.8
31977,20231112,900,24027,4.4,1,1.5,0,0,0,0,6.8
31978,20230518,900,3060,8.7,5.7,4.9,0.1,0.1,0,0,18.8
31979,20220928,900,21638,10.1,7,8,0,0,0,0,9.7
31980,20231113,900,7417,2.4,0.6,-0.2,0,0,0,0,4
31981,20241023,900,4571,11.5,10.1,10.4,0.1,0.1,0,0,7.5
31982,20240516,900,21132,17.5,7.8,13.2,0,0,0,0,25.4
31983,20231114,900,12998,10.3,5.6,7.1,0,0,0,0,14.4
31984,20221229,900,24780,-0.1,-1.1,-4,0,0,0,0.01,11.4
31985,20240809,900,19742,22.4,14.3,23.5,0,0,0,0,2.2
31986,20231115,900,15100,8.9,5.7,4.6,0.1,0.1,0,0,21.7
31987,20241022,900,21790,9.9,5.8,7.9,0,0,0,0,6.9
31988,20231116,900,5701,6.6,4.5,4.6,0,0,0,0,4.4
31989,20230501,900,19391,12.8,6.3,10.1,0,0,0,0,12.8
31990,20220830,900,6535,20.6,13.9,21.3,0,0,0,0,3.6
31991,20221228,900,19095,-1.5,-2.6,-4.5,0,0,0,0.01,4
31992,20231117,900,9021,6.2,4,2,0,0,0,0,19.5
31993,20240212,900,21742,7.1,4.1,3.9,0,0,0,0,11.9
31994,20240719,900,23125,26.3,13.1,25.4,0,0,0,0,14.3
31995,20230305,900,14046,3.2,-0.5,-1.1,0.4,0.1,0.21,0,14.8
31996,20231118,900,2910,4.2,-0.2,-0.4,0,0,0,0,16.6
31997,20240406,900,4168,15.4,10.5,15.1,0,0,0,0,3.1
31998,20241021,900,20070,9.3,5.5,7.1,0,0,0,0,7.5
31999,20240426,900,16654,9.8,3.5,5.7,0,0,0,0,17.8
32000,20231119,900,14412,1.9,0.6,-1.9,0.2,0.1,0.07,0.01,12.6
32001,20240515,900,22351,19.4,6,15.6,0,0,0,0,21.2
32002,20221227,900,8879,4.5,1.7,0.4,0.1,0.1,0,0.01,15.5
32003,20231120,900,13987,7.2,5.9,4.8,0.2,0.2,0,0.01,9.2
32004,20241222,900,12896,3,1.4,-0.6,0.1,0.1,0,0,11.8
32005,20240310,900,20528,9.4,5.1,3.6,0,0,0,0,31.3
32006,20231121,900,19236,6.2,4.3,4.1,0,0,0,0,4.9
32007,20240414,900,14301,19.8,12.1,19.5,0,0,0,0,6.5
32008,20241020,900,1838,10.1,5.6,7.3,0,0,0,0,11.5
32009,20240211,900,1557,9.7,8.2,6.2,0.1,0.1,0,0,20.6
32010,20231122,900,19924,2.4,-2,-1.6,0,0,0,0,11.4
32011,20240514,900,3133,17.7,7.2,16.1,0,0,0,0,8.7
32012,20221226,900,14034,4,3.8,2,0,0,0,0.02,3.6
32013,20231123,900,4106,2.8,-0.9,-0.6,0,0,0,0,8.2
32014,20220831,900,2268,19.7,12.8,17.9,0,0,0,0,18.4
32015,20220811,900,23486,23.7,8.5,21.1,0,0,0,0,15
32016,20231124,900,3379,5.6,2.1,0.7,0,0,0,0,21.7
32017,20221026,900,13202,11.3,9.2,10.5,0,0,0,0,4
32018,20241019,900,19639,10.9,3.4,7.8,0,0,0,0,10.4
32019,20221108,900,3443,5.7,5.4,3.7,0,0,0,0,5.8
32020,20231125,900,22726,0.8,-3.7,-4.1,0,0,0,0,15.8
32021,20240923,900,15158,15.9,9.3,14.4,0,0,0,0,9.2
32022,20221225,900,12535,1.1,0.3,-1.7,0,0,0,0.03,5.4
32023,20231126,900,992,-0.4,-5,-6.1,0,0,0,0.01,20.2
32024,20240823,900,9267,21.4,11.9,21.2,0,0,0,0,5.4
32025,20240407,900,6847,18.3,12.4,18.1,0,0,0,0,6.5
32026,20231127,900,16620,1.6,0.4,-0.9,0.2,0.2,0,0.02,2.6
32027,20230506,900,5621,13.2,11.3,12.9,0.1,0.1,0,0,5.2
32028,20240513,900,22286,15.7,3,12.6,0,0,0,0,12.5
32029,20231128,900,3581,1.1,0.7,-1.3,0.1,0.1,0,0.03,2.6
32030,20241018,900,4124,10.9,4.1,6.6,0,0,0,0,20.1
32031,20240720,900,19034,25.4,13.9,24.8,0,0,0,0,12.4
32032,20221224,900,21858,4.5,2.4,1.4,0,0,0,0.06,9.6
32033,20241215,900,16288,3.1,-0.6,-1.6,0,0,0,0.04,17
32034,20231129,900,17259,-3.2,-6.6,-6.6,0,0,0,0.04,3.3
32035,20240316,900,17826,10.9,8.1,9.9,0,0,0,0,3.6
32036,20231130,900,15064,-1.6,-4.4,-5.6,0,0,0,0.04,8.5
32037,20220809,900,6131,23.8,8.6,20.7,0,0,0,0,18.8
32038,20240210,900,8813,7.7,6,5.3,0,0,0,0,9.5
32039,20230411,900,2536,7.8,5.6,6.1,0,0,0,0,4.7
32040,20240902,900,6273,25.9,14.8,25.5,0,0,0,0,13.8
32041,20241017,900,17459,10.2,4.6,5.7,0,0,0,0,21.8
32042,20231201,900,3364,0,-1.7,-3,0.1,0,0.07,0.05,4.6
32043,20221128,900,13202,3.5,1.6,-1.7,0,0,0,0,22.8
32044,20221223,900,3894,1.3,1,-1.2,0.4,0.4,0,0.12,3.8
32045,20220901,900,13064,18.3,9.7,16,0,0,0,0,15.1
32046,20231202,900,19635,-0.9,-3.2,-6,0.5,0,0.35,0.13,16.9
32047,20240512,900,6631,16.9,8.5,15,0,0,0,0,11.9
32048,20240627,900,10688,24.3,17.4,25.4,0,0,0,0,10.4
32049,20231203,900,17931,-5.1,-7.7,-9.7,0,0,0,0.15,10.6
32050,20240904,900,711,28.2,11.9,27.2,0,0,0,0,10.3
32051,20241016,900,12949,9.6,5.9,6.2,0,0,0,0,16.8
32052,20221222,900,11501,-0.9,-1,-4.7,0,0,0,0.15,10.6
32053,20231204,900,12661,-9.3,-10.2,-13.4,0,0,0,0.15,5.6
32054,20230502,900,2860,13.7,9.2,13,0,0,0,0,2.9
32055,20231205,900,3248,-2.2,-4.2,-6.4,0,0,0,0.15,10.3
32056,20240408,900,17305,18.6,10.9,16.8,0,0,0,0,13.9
32057,20220920,900,5118,12.1,6.9,8.5,0,0,0,0,18.7
32058,20231206,900,6113,-1.2,-2,-3.8,0.5,0,0.35,0.16,1.1
32059,20240209,900,22122,7.1,6.5,5.2,0.1,0.1,0,0,6.6
32060,20221002,900,11760,13.9,8.6,10.8,0,0,0,0,18.8
32061,20221221,900,13202,-1,-1.4,-4.4,0,0,0,0.15,7.3
32062,20231207,900,17798,1.3,-0.8,-3.5,0,0,0,0.16,17.4
32063,20240511,900,12617,18.6,7.5,16.7,0,0,0,0,8.8
32064,20241015,900,6131,9.8,6.5,7.3,0,0,0,0,11.2
32065,20221027,900,1766,10.7,9.9,10.3,0,0,0,0,2.8
32066,20231208,900,17656,-3.1,-4.3,-7.2,0,0,0,0.15,9.6
32067,20241218,900,1033,1.4,1.3,-1.1,0,0,0,0,3.5
32068,20231209,900,22367,-0.5,-1,-4.3,0.3,0,0.21,0.16,10.5
32069,20220916,900,14698,13.8,10.9,13.4,0,0,0,0,4.7
32070,20221220,900,21862,-1.4,-1.8,-5.5,0,0,0,0.16,11.6
32071,20241014,900,20494,9,4.4,6.9,0,0,0,0,5.5
32072,20231210,900,6957,-0.5,-0.7,-4.1,0.1,0,0.07,0.19,9.7
32073,20240721,900,18961,27.1,12.7,27.5,0,0,0,0,4.5
32074,20220902,900,6240,17.5,8.2,14.8,0,0,0,0,15.3
32075,20240510,900,22973,17.1,5.4,15.6,0,0,0,0,4.1
32076,20231211,900,7286,0.6,0,-2.4,0,0,0,0.18,5.9
32077,20220909,900,19651,18.5,13.9,19.6,0,0,0,0,0.8
32078,20221118,900,19047,2.6,1.5,-0.5,0.4,0.4,0,0,8.4
32079,20231212,900,8925,2.2,1.2,-1.1,0,0,0,0.15,9.2
32080,20240726,900,5749,24.1,9.6,23.2,0,0,0,0,6.5
32081,20240824,900,20742,25.2,18,27.2,0,0,0,0,6.3
32082,20241013,900,10685,11.3,8.5,8.9,0,0,0,0,13.9
32083,20221219,900,20246,-2.5,-3.6,-8,0,0,0,0.15,20.2
32084,20231213,900,24676,3.5,3.5,1.6,0.7,0.7,0,0.12,2.8
32085,20231214,900,5483,3.7,3,0.8,0,0,0,0.09,8.8
32086,20240409,900,10038,18.3,9.9,15.9,0,0,0,0,16.4
32087,20240208,900,23816,2.9,1.7,0.2,0.2,0.2,0,0.01,6
32088,20240509,900,7234,15.8,5.6,13.3,0,0,0,0,11.6
32089,20231215,900,4200,2.1,0.2,-1.1,0,0,0,0.06,8
32090,20221218,900,3617,-6.3,-7.8,-10,0,0,0,0.15,4.2
32091,20241012,900,2389,9.9,6.1,7.4,0,0,0,0,10.7
32092,20231216,900,15252,2.3,0.7,-0.5,0,0,0,0.05,5.1
32093,20221129,900,16288,2.6,0.7,-1.7,0,0,0,0,16.1
32094,20230308,900,20391,4.6,-1.7,1.2,0,0,0,0,7.1
32095,20240731,900,6210,26,9.6,25,0,0,0,0,6.5
32096,20231217,900,20169,0.8,-0.6,-2.3,0,0,0,0.05,5.8
32097,20240924,900,2604,17.3,13,15.9,0,0,0,0,16
32098,20241011,900,10856,12.9,9.8,11.5,0.1,0.1,0,0,8.9
32099,20231218,900,2576,-0.3,-0.3,-2.8,0,0,0,0.04,2.5
32100,20221217,900,14311,-3,-5.2,-7.8,0.1,0,0.07,0.15,13.9
32101,20220903,900,6523,17.6,9.8,15.8,0,0,0,0,12.3
32102,20231219,900,4748,-1.3,-2.5,-4.4,0,0,0,0.04,4.4
32103,20221101,900,5234,10.5,9.5,8.8,0,0,0,0,10.8
32104,20240508,900,2235,12.7,7.3,9.8,0,0,0,0,15.1
32105,20231220,900,16119,3.4,1.9,0.3,0.2,0.2,0,0.03,8.6
32106,20240703,900,1537,18.7,10.7,17.5,0.1,0.1,0,0,9.4
32107,20221028,900,20152,11.3,10.8,10.5,0.1,0.1,0,0,7.4
32108,20230503,900,1102,13.8,7.7,10.9,0,0,0,0,15.8
32109,20221107,900,18399,6.3,4.4,4.7,0,0,0,0,1.5
32110,20221216,900,1161,0.1,-1,-3.7,0.9,0,0.63,0.14,10.7
32111,20231221,900,1161,4.2,1.6,0.2,1.3,0.9,0.28,0.02,14.7
32112,20241010,900,20938,15.2,12.8,15.3,0,0,0,0,5.8
32113,20231222,900,7598,3.2,-1.3,-2.2,0,0,0,0.01,21.3
32114,20240207,900,3072,8.3,2.6,3.7,0,0,0,0,19.6
32115,20240722,900,24902,28.1,15.1,29.5,0,0,0,0,3.4
32116,20240825,900,23647,26.6,17.9,29.2,0,0,0,0,1.5
32117,20241216,900,10828,7.7,4.3,3.2,0,0,0,0.01,21.1
32118,20231223,900,14036,1.6,-3.4,-3.8,0,0,0,0.02,19.2
32119,20221215,900,15739,-1.9,-4.7,-5.9,0,0,0,0.06,8.4
32120,20231224,900,17866,4.7,2.4,1.2,0.2,0.2,0,0.06,12.6
32121,20240410,900,3093,9.1,6.8,5.6,0.7,0.7,0,0,18.4
32122,20241009,900,19684,15.3,12.8,15.3,0,0,0,0,5.6
32123,20231225,900,12998,10.6,6.2,6.9,0,0,0,0,18.3
32124,20240507,900,12923,14.2,11.8,13.9,2.8,2.8,0,0,5.5
32125,20231226,900,16352,8.6,4.9,5.4,0,0,0,0,13.9
32126,20241225,900,25135,1.4,-0.8,-2.1,0,0,0,0,9.1
32127,20240806,900,18664,21,10,20.8,0,0,0,0,1.3
32128,20240413,900,20250,18.4,9.6,17.2,0,0,0,0,7.4
32129,20221214,900,5483,-2.4,-5.8,-8.4,0,0,0,0.03,21.3
32130,20231227,900,4026,3.6,2.2,1.1,0,0,0,0,5.5
32131,20241008,900,22931,14.2,11.3,11.5,0,0,0,0,21.5
32132,20231228,900,18908,3.4,3.1,0.4,0,0,0,0,10.1
32133,20230414,900,11100,7.7,6.1,4.7,1.7,1.7,0,0,13.8
32134,20220904,900,4721,16.7,14.7,16.7,0.1,0.1,0,0,10.6
32135,20240206,900,10945,7.4,1.4,2.6,0,0,0,0,19.8
32136,20240903,900,16950,27.9,13.4,27.5,0,0,0,0,9.7
32137,20231229,900,12941,6,3.8,3.2,0,0,0,0,9.5
32138,20240506,900,15612,19.5,10.2,18.9,0,0,0,0,5.9
32139,20221213,900,13942,-3.4,-8.3,-7.2,0,0,0,0.03,5
32140,20231230,900,18629,6.3,3.6,3.2,0,0,0,0,11
32141,20241007,900,9005,9,7.5,7.4,0,0,0,0,6.8
32142,20240427,900,13942,12.8,6.1,9.9,0,0,0,0,13.7
32143,20230912,1000,21765,25.6,15.5,26.6,0,0,0,0,6
32144,20230720,1000,18797,24.5,9.9,23,0,0,0,0,14.8
32145,20221023,1000,930,9.5,9.2,8.7,0,0,0,0,4.6
32146,20221107,1000,18630,8.4,5,6.5,0,0,0,0,4.6
32147,20240907,1000,21871,26.8,13.1,24.9,0,0,0,0,20
32148,20240831,1000,19108,29.5,16.1,30.2,0,0,0,0,10.5
32149,20241015,1000,13319,11.4,6,9.1,0,0,0,0,9.4
32150,20220916,1000,385,14.2,10.9,13.6,0.3,0.3,0,0,5.8
32151,20231018,1000,8029,10.1,2.4,6.3,0,0,0,0,14.3
32152,20230526,1000,14827,19.6,10.9,18.6,0,0,0,0,11.3
32153,20230406,1000,23914,6.4,-5.7,0.7,0,0,0,0,19.4
32154,20230212,1000,8281,5.2,2.7,1.9,0,0,0,0,10.9
32155,20221102,1000,17359,12,10.3,11.7,0,0,0,0,2.3
32156,20220816,1000,9297,27.3,16,29.4,0,0,0,0,3.3
32157,20240522,1000,10182,18.3,12.6,17.4,0.1,0.1,0,0,12.1
32158,20230509,1000,7985,13.1,3.5,10.4,0,0,0,0,13.6
32159,20221120,1000,19484,-0.1,-4.6,-3,0,0,0,0.01,1.4
32160,20230120,1000,11215,-0.1,-5.1,-4.4,0,0,0,0.01,10.5
32161,20231017,1000,22986,9.6,0.5,6.2,0,0,0,0,9.1
32162,20221028,1000,20152,11.8,11.1,11,0.1,0.1,0,0,7.9
32163,20220808,1000,11754,22.8,8.3,20,0,0,0,0,15.8
32164,20230710,1000,13558,30.2,13.2,31.7,0,0,0,0,3.6
32165,20240921,1000,16379,19.1,9,17.5,0,0,0,0,9.3
32166,20221016,1000,9503,14.5,12.1,13.3,0,0,0,0,12.6
32167,20230913,1000,12953,25,17.6,26.5,0,0,0,0,8.6
32168,20230816,1000,15948,26.1,20.1,29.6,0,0,0,0,5.9
32169,20230108,1000,22855,5,4.4,1.3,0.1,0.1,0,0,16.1
