traffic_fact_key,location_key,year,car_count,truck_count,total_vehicles
1003,10524,2018,47,12,59
1004,10524,2019,47,12,59
1005,10524,2020,47,12,59
1006,10524,2021,48,12,60
1007,10524,2022,48,12,60
1008,10524,2023,48,12,60
1009,17058,2010,26,9,35
1010,17058,2011,26,9,35
1011,17058,2012,26,9,35
1012,17058,2013,35,8,43
1013,17058,2014,36,11,47
1014,17058,2015,42,8,50
1015,17058,2016,43,8,51
1016,17058,2017,45,12,57
1017,17058,2018,50,13,63
1018,17058,2019,50,13,63
1019,17058,2020,50,13,63
1020,17058,2021,51,12,63
1021,17058,2022,52,13,65
1022,17058,2023,52,13,65
1023,18212,2010,0,0,0
1024,18212,2011,0,0,0
1025,18212,2012,0,0,0
1026,18212,2013,48,9,57
1027,18212,2014,49,10,59
1028,18212,2015,50,10,60
1029,18212,2016,51,10,61
1030,18212,2017,52,11,63
1031,18212,2018,54,15,69
1032,18212,2019,54,15,69
1033,18212,2020,53,15,68
1034,18212,2021,54,14,68
1035,18212,2022,56,15,71
1036,18212,2023,56,15,71
1037,18917,2010,22,6,28
1038,18917,2011,22,5,27
1039,18917,2012,22,5,27
1040,18917,2013,23,5,28
1041,18917,2014,23,5,28
1042,18917,2015,23,4,27
1043,18917,2016,25,5,30
1044,18917,2017,26,6,32
1045,18917,2018,26,8,34
1046,18917,2019,26,8,34
1047,18917,2020,24,7,31
1048,18917,2021,24,7,31
1049,18917,2022,26,7,33
1050,18917,2023,26,7,33
1051,4740,2010,10,6,16
1052,4740,2011,9,7,16
1053,4740,2012,9,7,16
1054,4740,2013,9,7,16
1055,4740,2014,9,7,16
1056,4740,2015,9,7,16
1057,4740,2016,9,7,16
1058,4740,2017,10,7,17
1059,4740,2018,10,7,17
1060,4740,2019,10,7,17
1061,4740,2020,9,8,17
1062,4740,2021,9,8,17
1063,4740,2022,9,8,17
1064,4740,2023,9,8,17
1065,10309,2010,23,6,29
1066,10309,2011,24,6,30
1067,10309,2012,23,6,29
1068,10309,2013,22,5,27
1069,10309,2014,22,5,27
1070,10309,2015,22,5,27
1071,10309,2016,24,5,29
1072,10309,2017,24,5,29
1073,10309,2018,24,5,29
1074,10309,2019,24,5,29
1075,10309,2020,23,6,29
1076,10309,2021,23,6,29
1077,10309,2022,24,6,30
1078,10309,2023,24,6,30
1079,6165,2010,22,5,27
1080,6165,2011,22,5,27
1081,6165,2012,20,5,25
1082,6165,2013,17,5,22
1083,6165,2014,16,5,21
1084,6165,2015,18,7,25
1085,6165,2016,17,7,24
1086,6165,2017,18,7,25
1087,6165,2018,18,7,25
1088,6165,2019,18,7,25
1089,6165,2020,18,7,25
1090,6165,2021,17,9,26
1091,6165,2022,17,9,26
1092,6165,2023,17,9,26
1093,7657,2010,22,4,26
1094,7657,2011,22,4,26
1095,7657,2012,22,4,26
1096,7657,2013,23,5,28
1097,7657,2014,23,5,28
1098,7657,2015,23,5,28
1099,7657,2016,24,5,29
1100,7657,2017,24,5,29
1101,7657,2018,24,5,29
1102,7657,2019,24,5,29
1103,7657,2020,24,5,29
1104,7657,2021,24,5,29
1105,7657,2022,24,5,29
1106,7657,2023,24,5,29
1107,18116,2010,22,4,26
1108,18116,2011,22,4,26
1109,18116,2012,22,4,26
1110,18116,2013,22,4,26
1111,18116,2014,22,4,26
1112,18116,2015,22,4,26
1113,18116,2016,22,4,26
1114,18116,2017,22,4,26
1115,18116,2018,22,4,26
1116,18116,2019,22,4,26
1117,18116,2020,22,4,26
1118,18116,2021,22,4,26
1119,18116,2022,22,4,26
1120,18116,2023,22,4,26
1121,3048,2010,16,6,22
1122,3048,2011,17,5,22
1123,3048,2012,17,5,22
1124,3048,2013,16,5,21
1125,3048,2014,16,5,21
1126,3048,2015,16,5,21
1127,3048,2016,14,7,21
1128,3048,2017,14,7,21
1129,3048,2018,14,7,21
1130,3048,2019,14,7,21
1131,3048,2020,14,7,21
1132,3048,2021,14,7,21
1133,3048,2022,12,11,23
1134,3048,2023,12,11,23
1135,20646,2010,13,5,18
1136,20646,2011,13,5,18
1137,20646,2012,13,5,18
1138,20646,2013,12,5,17
1139,20646,2014,11,5,16
1140,20646,2015,11,5,16
1141,20646,2016,10,7,17
1142,20646,2017,10,7,17
1143,20646,2018,10,7,17
1144,20646,2019,10,7,17
1145,20646,2020,10,6,16
1146,20646,2021,10,6,16
1147,20646,2022,10,8,18
1148,20646,2023,10,8,18
1149,11896,2010,6,4,10
1150,11896,2011,6,4,10
1151,11896,2012,6,4,10
1152,11896,2013,5,4,9
1153,11896,2014,5,4,9
1154,11896,2015,5,4,9
1155,11896,2016,6,6,12
1156,11896,2017,6,6,12
1157,11896,2018,6,6,12
1158,11896,2019,6,6,12
1159,11896,2020,5,5,10
1160,11896,2021,5,5,10
1161,11896,2022,5,7,12
1162,11896,2023,5,7,12
1163,15990,2010,3,5,8
1164,15990,2011,3,5,8
1165,15990,2012,3,5,8
1166,15990,2013,3,5,8
1167,15990,2014,3,5,8
1168,15990,2015,3,5,8
1169,15990,2016,3,5,8
1170,15990,2017,3,5,8
1171,15990,2018,3,5,8
1172,15990,2019,2,4,6
1173,15990,2020,2,4,6
1174,15990,2021,2,4,6
1175,15990,2022,3,7,10
1176,15990,2023,3,7,10
1177,12171,2010,1,5,6
1178,12171,2011,1,5,6
1179,12171,2012,1,5,6
1180,12171,2013,1,5,6
1181,12171,2014,1,5,6
1182,12171,2015,1,13,14
1183,12171,2016,1,13,14
1184,12171,2017,1,13,14
1185,12171,2018,1,13,14
1186,12171,2019,1,60,61
1187,12171,2020,1,60,61
1188,12171,2021,1,60,61
1189,12171,2022,1,60,61
1190,12171,2023,1,60,61
1191,3678,2010,3,4,7
1192,3678,2011,3,4,7
1193,3678,2012,3,4,7
1194,3678,2013,3,4,7
1195,3678,2014,3,4,7
1196,3678,2015,3,4,7
1197,3678,2016,3,4,7
1198,3678,2017,3,4,7
1199,3678,2018,3,4,7
1200,3678,2019,3,4,7
1201,3678,2020,3,4,7
1202,3678,2021,3,8,11
1203,3678,2022,2,8,10
1204,3678,2023,2,8,10
1205,7437,2010,7,8,15
1206,7437,2011,8,9,17
1207,7437,2012,8,9,17
1208,7437,2013,7,8,15
1209,7437,2014,8,8,16
1210,7437,2015,10,9,19
1211,7437,2016,10,9,19
1212,7437,2017,10,9,19
1213,7437,2018,10,5,15
1214,7437,2019,10,5,15
1215,7437,2020,10,5,15
1216,7437,2021,10,5,15
1217,7437,2022,11,8,19
1218,7437,2023,12,9,21
1219,22481,2010,4,4,8
1220,22481,2011,5,4,9
1221,22481,2012,5,4,9
1222,22481,2013,4,4,8
1223,22481,2014,4,4,8
1224,22481,2015,4,4,8
1225,22481,2016,4,4,8
1226,22481,2017,4,4,8
1227,22481,2018,4,4,8
1228,22481,2019,4,4,8
1229,22481,2020,4,4,8
1230,22481,2021,4,10,14
1231,22481,2022,3,10,13
1232,22481,2023,3,10,13
1233,2147,2010,9,4,13
1234,2147,2011,10,4,14
1235,2147,2012,10,4,14
1236,2147,2013,10,4,14
1237,2147,2014,10,4,14
1238,2147,2015,10,4,14
1239,2147,2016,9,8,17
1240,2147,2017,9,8,17
1241,2147,2018,9,8,17
1242,2147,2019,9,8,17
1243,2147,2020,9,6,15
1244,2147,2021,10,8,18
1245,2147,2022,10,8,18
1246,2147,2023,10,8,18
1247,16048,2010,17,4,21
1248,16048,2011,17,4,21
1249,16048,2012,18,4,22
1250,16048,2013,16,4,20
1251,16048,2014,15,4,19
1252,16048,2015,15,4,19
1253,16048,2016,14,7,21
1254,16048,2017,14,7,21
1255,16048,2018,14,7,21
1256,16048,2019,14,7,21
1257,16048,2020,14,5,19
1258,16048,2021,14,5,19
1259,16048,2022,13,10,23
1260,16048,2023,13,10,23
1261,23300,2010,8,10,18
1262,23300,2011,8,10,18
1263,23300,2012,8,10,18
1264,23300,2013,6,8,14
1265,23300,2014,6,8,14
1266,23300,2015,6,8,14
1267,23300,2016,6,9,15
1268,23300,2017,6,9,15
1269,23300,2018,6,9,15
1270,23300,2019,6,9,15
1271,23300,2020,6,9,15
1272,23300,2021,6,5,11
1273,23300,2022,6,5,11
1274,23300,2023,6,5,11
1275,16702,2010,9,6,15
1276,16702,2011,9,6,15
1277,16702,2012,9,6,15
1278,16702,2013,8,6,14
1279,16702,2014,8,6,14
1280,16702,2015,8,6,14
1281,16702,2016,8,6,14
1282,16702,2017,8,6,14
1283,16702,2018,8,6,14
1284,16702,2019,8,6,14
1285,16702,2020,8,6,14
1286,16702,2021,9,5,14
1287,16702,2022,9,5,14
1288,16702,2023,9,5,14
1289,13933,2010,19,5,24
1290,13933,2011,19,5,24
1291,13933,2012,19,5,24
1292,13933,2013,15,5,20
1293,13933,2014,14,5,19
1294,13933,2015,14,5,19
1295,13933,2016,13,9,22
1296,13933,2017,13,9,22
1297,13933,2018,13,9,22
1298,13933,2019,13,9,22
1299,13933,2020,13,9,22
1300,13933,2021,13,9,22
1301,13933,2022,13,12,25
1302,13933,2023,13,12,25
1303,4516,2010,20,5,25
1304,4516,2011,20,5,25
1305,4516,2012,20,5,25
1306,4516,2013,19,5,24
1307,4516,2014,18,5,23
1308,4516,2015,17,5,22
1309,4516,2016,16,5,21
1310,4516,2017,17,6,23
1311,4516,2018,17,6,23
1312,4516,2019,17,6,23
1313,4516,2020,16,6,22
1314,4516,2021,16,10,26
1315,4516,2022,16,12,28
1316,4516,2023,17,9,26
1317,7371,2010,19,7,26
1318,7371,2011,18,6,24
1319,7371,2012,18,6,24
1320,7371,2013,17,6,23
1321,7371,2014,16,6,22
1322,7371,2015,15,6,21
1323,7371,2016,14,6,20
1324,7371,2017,15,7,22
1325,7371,2018,15,7,22
1326,7371,2019,15,7,22
1327,7371,2020,15,7,22
1328,7371,2021,14,10,24
1329,7371,2022,15,10,25
1330,7371,2023,16,8,24
1331,22835,2010,7,8,15
1332,22835,2011,6,9,15
1333,22835,2012,6,9,15
1334,22835,2013,6,9,15
1335,22835,2014,6,9,15
1336,22835,2015,6,9,15
1337,22835,2016,6,9,15
1338,22835,2017,6,9,15
1339,22835,2018,6,9,15
1340,22835,2019,6,9,15
1341,22835,2020,6,9,15
1342,22835,2021,8,8,16
1343,22835,2022,8,8,16
1344,22835,2023,8,8,16
1345,26,2010,2,3,5
1346,26,2011,2,4,6
1347,26,2012,2,4,6
1348,26,2013,2,4,6
1349,26,2014,2,4,6
1350,26,2015,2,4,6
1351,26,2016,2,4,6
1352,26,2017,2,4,6
1353,26,2018,2,4,6
1354,26,2019,2,4,6
1355,26,2020,2,4,6
1356,26,2021,2,2,4
1357,26,2022,2,2,4
1358,26,2023,2,2,4
1359,13130,2010,21,10,31
1360,13130,2011,21,9,30
1361,13130,2012,20,9,29
1362,13130,2013,18,11,29
1363,13130,2014,17,11,28
1364,13130,2015,17,12,29
1365,13130,2016,17,12,29
1366,13130,2017,17,12,29
1367,13130,2018,17,12,29
1368,13130,2019,17,12,29
1369,13130,2020,16,14,30
1370,13130,2021,16,14,30
1371,13130,2022,18,13,31
1372,13130,2023,18,13,31
1373,9239,2010,44,10,54
1374,9239,2011,43,10,53
1375,9239,2012,42,10,52
1376,9239,2013,40,12,52
1377,9239,2014,38,12,50
1378,9239,2015,39,14,53
1379,9239,2016,38,12,50
1380,9239,2017,39,12,51
1381,9239,2018,40,12,52
1382,9239,2019,40,12,52
1383,9239,2020,42,15,57
1384,9239,2021,42,15,57
1385,9239,2022,42,15,57
1386,9239,2023,42,15,57
1387,13982,2010,21,8,29
1388,13982,2011,21,8,29
1389,13982,2012,21,8,29
1390,13982,2013,21,8,29
1391,13982,2014,20,10,30
1392,13982,2015,20,10,30
1393,13982,2016,20,8,28
1394,13982,2017,20,8,28
1395,13982,2018,21,8,29
1396,13982,2019,21,8,29
1397,13982,2020,21,8,29
1398,13982,2021,21,8,29
1399,13982,2022,21,8,29
1400,13982,2023,21,8,29
1401,7566,2010,5,13,18
1402,7566,2011,5,13,18
1403,7566,2012,6,16,22
1404,7566,2013,6,16,22
1405,7566,2014,6,16,22
1406,7566,2015,6,16,22
1407,7566,2016,6,16,22
1408,7566,2017,6,16,22
1409,7566,2018,6,16,22
1410,7566,2019,6,16,22
1411,7566,2020,6,16,22
1412,7566,2021,6,16,22
1413,7566,2022,5,15,20
1414,7566,2023,5,15,20
1415,11181,2010,3,9,12
1416,11181,2011,3,9,12
1417,11181,2012,3,12,15
1418,11181,2013,3,12,15
1419,11181,2014,3,12,15
1420,11181,2015,3,12,15
1421,11181,2016,3,12,15
1422,11181,2017,3,12,15
1423,11181,2018,3,12,15
1424,11181,2019,3,12,15
1425,11181,2020,3,12,15
1426,11181,2021,3,12,15
1427,11181,2022,1,10,11
1428,11181,2023,1,10,11
1429,6003,2010,47,10,57
1430,6003,2011,46,11,57
1431,6003,2012,46,11,57
1432,6003,2013,45,11,56
1433,6003,2014,44,12,56
1434,6003,2015,46,12,58
1435,6003,2016,45,11,56
1436,6003,2017,46,11,57
1437,6003,2018,48,11,59
1438,6003,2019,48,11,59
1439,6003,2020,49,15,64
1440,6003,2021,49,15,64
1441,6003,2022,49,15,64
1442,6003,2023,49,15,64
1443,16674,2010,47,10,57
1444,16674,2011,46,11,57
1445,16674,2012,46,11,57
1446,16674,2013,46,11,57
1447,16674,2014,45,12,57
1448,16674,2015,48,11,59
1449,16674,2016,47,11,58
1450,16674,2017,49,12,61
1451,16674,2018,51,11,62
1452,16674,2019,51,11,62
1453,16674,2020,52,15,67
1454,16674,2021,52,15,67
1455,16674,2022,52,15,67
1456,16674,2023,52,15,67
1457,14175,2010,41,9,50
1458,14175,2011,40,10,50
1459,14175,2012,40,10,50
1460,14175,2013,43,10,53
1461,14175,2014,43,10,53
1462,14175,2015,44,11,55
1463,14175,2016,44,11,55
1464,14175,2017,45,12,57
1465,14175,2018,47,11,58
1466,14175,2019,47,11,58
1467,14175,2020,48,13,61
1468,14175,2021,48,13,61
1469,14175,2022,48,13,61
1470,14175,2023,48,13,61
1471,19167,2010,45,9,54
1472,19167,2011,43,11,54
1473,19167,2012,43,11,54
1474,19167,2013,47,11,58
1475,19167,2014,47,10,57
1476,19167,2015,49,9,58
1477,19167,2016,49,9,58
1478,19167,2017,50,10,60
1479,19167,2018,52,11,63
1480,19167,2019,52,11,63
1481,19167,2020,52,12,64
1482,19167,2021,52,12,64
1483,19167,2022,52,12,64
1484,19167,2023,52,12,64
1485,12304,2010,11,16,27
1486,12304,2011,11,16,27
1487,12304,2012,11,16,27
1488,12304,2013,13,18,31
1489,12304,2014,14,22,36
1490,12304,2015,14,23,37
1491,12304,2016,14,23,37
1492,12304,2017,14,23,37
1493,12304,2018,14,18,32
1494,12304,2019,14,18,32
1495,12304,2020,13,18,31
1496,12304,2021,13,18,31
1497,12304,2022,14,20,34
1498,12304,2023,14,20,34
1499,10454,2010,9,6,15
1500,10454,2011,9,6,15
1501,10454,2012,8,6,14
1502,10454,2013,8,6,14
1503,10454,2014,9,6,15
1504,10454,2015,9,6,15
1505,10454,2016,9,6,15
1506,10454,2017,9,6,15
1507,10454,2018,9,6,15
1508,10454,2019,10,10,20
1509,10454,2020,10,10,20
1510,10454,2021,10,10,20
1511,10454,2022,10,10,20
1512,10454,2023,10,10,20
1513,5840,2010,8,14,22
1514,5840,2011,8,14,22
1515,5840,2012,7,13,20
1516,5840,2013,7,13,20
1517,5840,2014,8,12,20
1518,5840,2015,8,12,20
1519,5840,2016,8,12,20
1520,5840,2017,9,14,23
1521,5840,2018,9,14,23
1522,5840,2019,8,13,21
1523,5840,2020,8,13,21
1524,5840,2021,8,13,21
1525,5840,2022,8,13,21
1526,5840,2023,8,13,21
1527,14758,2010,10,10,20
1528,14758,2011,10,10,20
1529,14758,2012,11,10,21
1530,14758,2013,11,10,21
1531,14758,2014,11,10,21
1532,14758,2015,11,10,21
1533,14758,2016,10,10,20
1534,14758,2017,11,10,21
1535,14758,2018,12,11,23
1536,14758,2019,12,11,23
1537,14758,2020,12,11,23
1538,14758,2021,12,11,23
1539,14758,2022,12,11,23
1540,14758,2023,13,10,23
1541,14356,2010,6,14,20
1542,14356,2011,6,14,20
1543,14356,2012,6,17,23
1544,14356,2013,6,17,23
1545,14356,2014,6,17,23
1546,14356,2015,6,17,23
1547,14356,2016,6,17,23
1548,14356,2017,6,17,23
1549,14356,2018,6,17,23
1550,14356,2019,6,17,23
1551,14356,2020,6,17,23
1552,14356,2021,6,17,23
1553,14356,2022,4,15,19
1554,14356,2023,4,15,19
1555,23047,2010,13,10,23
1556,23047,2011,12,10,22
1557,23047,2012,13,10,23
1558,23047,2013,13,10,23
1559,23047,2014,15,10,25
1560,23047,2015,15,10,25
1561,23047,2016,15,10,25
1562,23047,2017,16,10,26
1563,23047,2018,17,10,27
1564,23047,2019,16,11,27
1565,23047,2020,16,11,27
1566,23047,2021,16,10,26
1567,23047,2022,16,12,28
1568,23047,2023,16,12,28
1569,17343,2010,10,10,20
1570,17343,2011,10,10,20
1571,17343,2012,11,10,21
1572,17343,2013,11,10,21
1573,17343,2014,12,10,22
1574,17343,2015,12,11,23
1575,17343,2016,12,11,23
1576,17343,2017,13,11,24
1577,17343,2018,13,11,24
1578,17343,2019,12,10,22
1579,17343,2020,12,10,22
1580,17343,2021,13,10,23
1581,17343,2022,13,10,23
1582,17343,2023,12,12,24
1583,20346,2010,6,7,13
1584,20346,2011,6,7,13
1585,20346,2012,7,7,14
1586,20346,2013,6,10,16
1587,20346,2014,6,10,16
1588,20346,2015,7,12,19
1589,20346,2016,7,12,19
1590,20346,2017,7,10,17
1591,20346,2018,7,10,17
1592,20346,2019,7,10,17
1593,20346,2020,7,10,17
1594,20346,2021,6,10,16
1595,20346,2022,6,10,16
1596,20346,2023,7,13,20
1597,16854,2010,21,6,27
1598,16854,2011,21,6,27
1599,16854,2012,21,6,27
1600,16854,2013,21,6,27
1601,16854,2014,20,8,28
1602,16854,2015,20,8,28
1603,16854,2016,20,8,28
1604,16854,2017,20,8,28
1605,16854,2018,20,8,28
1606,16854,2019,20,8,28
1607,16854,2020,20,8,28
1608,16854,2021,20,8,28
1609,16854,2022,20,10,30
1610,16854,2023,20,10,30
1611,14293,2010,21,6,27
1612,14293,2011,21,6,27
1613,14293,2012,20,6,26
1614,14293,2013,20,6,26
1615,14293,2014,20,6,26
1616,14293,2015,20,6,26
1617,14293,2016,20,6,26
1618,14293,2017,20,6,26
1619,14293,2018,20,6,26
1620,14293,2019,20,6,26
1621,14293,2020,20,6,26
1622,14293,2021,20,6,26
1623,14293,2022,20,8,28
1624,14293,2023,20,8,28
1625,7591,2010,2,4,6
1626,7591,2011,2,4,6
1627,7591,2012,2,4,6
1628,7591,2013,2,4,6
1629,7591,2014,2,4,6
1630,7591,2015,2,4,6
1631,7591,2016,2,4,6
1632,7591,2017,2,4,6
1633,7591,2018,2,4,6
1634,7591,2019,2,4,6
1635,7591,2020,2,4,6
1636,7591,2021,2,4,6
1637,7591,2022,2,4,6
1638,7591,2023,2,4,6
1639,1879,2010,20,6,26
1640,1879,2011,20,6,26
1641,1879,2012,20,6,26
1642,1879,2013,20,6,26
1643,1879,2014,20,6,26
1644,1879,2015,20,6,26
1645,1879,2016,20,6,26
1646,1879,2017,21,6,27
1647,1879,2018,21,6,27
1648,1879,2019,21,6,27
1649,1879,2020,21,6,27
1650,1879,2021,21,6,27
1651,1879,2022,21,8,29
1652,1879,2023,21,8,29
1653,22370,2010,6,7,13
1654,22370,2011,6,7,13
1655,22370,2012,6,7,13
1656,22370,2013,6,7,13
1657,22370,2014,6,7,13
1658,22370,2015,6,5,11
1659,22370,2016,6,5,11
1660,22370,2017,6,5,11
1661,22370,2018,6,5,11
1662,22370,2019,6,5,11
1663,22370,2020,6,5,11
1664,22370,2021,6,5,11
1665,22370,2022,6,5,11
1666,22370,2023,6,5,11
1667,20161,2010,5,5,10
1668,20161,2011,5,5,10
1669,20161,2012,6,5,11
1670,20161,2013,6,5,11
1671,20161,2014,6,5,11
1672,20161,2015,6,5,11
1673,20161,2016,6,5,11
1674,20161,2017,6,5,11
1675,20161,2018,6,5,11
1676,20161,2019,6,5,11
1677,20161,2020,6,5,11
1678,20161,2021,6,5,11
1679,20161,2022,6,5,11
1680,20161,2023,6,5,11
1681,17073,2010,10,10,20
1682,17073,2011,10,10,20
1683,17073,2012,11,10,21
1684,17073,2013,11,10,21
1685,17073,2014,12,10,22
1686,17073,2015,11,10,21
1687,17073,2016,12,10,22
1688,17073,2017,12,11,23
1689,17073,2018,11,13,24
1690,17073,2019,11,13,24
1691,17073,2020,11,13,24
1692,17073,2021,12,12,24
1693,17073,2022,13,12,25
1694,17073,2023,13,12,25
1695,12790,2010,20,6,26
1696,12790,2011,20,6,26
1697,12790,2012,21,6,27
1698,12790,2013,20,6,26
1699,12790,2014,20,6,26
1700,12790,2015,20,6,26
1701,12790,2016,20,6,26
1702,12790,2017,21,7,28
1703,12790,2018,21,7,28
1704,12790,2019,21,7,28
1705,12790,2020,21,7,28
1706,12790,2021,21,7,28
1707,12790,2022,21,7,28
1708,12790,2023,21,7,28
1709,10082,2010,21,9,30
1710,10082,2011,21,9,30
1711,10082,2012,22,9,31
1712,10082,2013,22,9,31
1713,10082,2014,22,9,31
1714,10082,2015,21,9,30
1715,10082,2016,21,9,30
1716,10082,2017,22,10,32
1717,10082,2018,22,12,34
1718,10082,2019,22,12,34
1719,10082,2020,22,12,34
1720,10082,2021,22,12,34
1721,10082,2022,22,12,34
1722,10082,2023,22,12,34
1723,20557,2010,10,9,19
1724,20557,2011,10,9,19
1725,20557,2012,10,9,19
1726,20557,2013,10,9,19
1727,20557,2014,10,9,19
1728,20557,2015,9,9,18
1729,20557,2016,9,9,18
1730,20557,2017,9,12,21
1731,20557,2018,8,10,18
1732,20557,2019,8,10,18
1733,20557,2020,8,10,18
1734,20557,2021,9,10,19
1735,20557,2022,10,10,20
1736,20557,2023,11,10,21
1737,8708,2010,47,11,58
1738,8708,2011,45,11,56
1739,8708,2012,44,12,56
1740,8708,2013,42,13,55
1741,8708,2014,42,13,55
1742,8708,2015,44,14,58
1743,8708,2016,44,14,58
1744,8708,2017,45,13,58
1745,8708,2018,46,12,58
1746,8708,2019,46,12,58
1747,8708,2020,46,16,62
1748,8708,2021,45,16,61
1749,8708,2022,47,15,62
1750,8708,2023,47,15,62
1751,9486,2010,41,11,52
1752,9486,2011,40,11,51
1753,9486,2012,39,11,50
1754,9486,2013,37,10,47
1755,9486,2014,37,10,47
1756,9486,2015,38,10,48
1757,9486,2016,38,10,48
1758,9486,2017,39,11,50
1759,9486,2018,40,11,51
1760,9486,2019,40,11,51
1761,9486,2020,40,15,55
1762,9486,2021,39,15,54
1763,9486,2022,40,10,50
1764,9486,2023,40,10,50
1765,2537,2010,11,12,23
1766,2537,2011,11,12,23
1767,2537,2012,11,12,23
1768,2537,2013,11,12,23
1769,2537,2014,11,12,23
1770,2537,2015,10,11,21
1771,2537,2016,10,11,21
1772,2537,2017,10,11,21
1773,2537,2018,10,13,23
1774,2537,2019,10,13,23
1775,2537,2020,10,13,23
1776,2537,2021,10,13,23
1777,2537,2022,11,15,26
1778,2537,2023,12,14,26
1779,16552,2010,18,6,24
1780,16552,2011,17,7,24
1781,16552,2012,19,7,26
1782,16552,2013,17,6,23
1783,16552,2014,18,6,24
1784,16552,2015,19,8,27
1785,16552,2016,20,8,28
1786,16552,2017,20,8,28
1787,16552,2018,20,8,28
1788,16552,2019,20,8,28
1789,16552,2020,20,8,28
1790,16552,2021,20,8,28
1791,16552,2022,19,7,26
1792,16552,2023,21,9,30
1793,20832,2010,6,6,12
1794,20832,2011,5,7,12
1795,20832,2012,5,7,12
1796,20832,2013,5,7,12
1797,20832,2014,5,7,12
1798,20832,2015,6,7,13
1799,20832,2016,6,7,13
1800,20832,2017,6,7,13
1801,20832,2018,5,3,8
1802,20832,2019,5,3,8
1803,20832,2020,5,3,8
1804,20832,2021,5,8,13
1805,20832,2022,5,8,13
1806,20832,2023,5,8,13
1807,740,2010,8,5,13
1808,740,2011,8,5,13
1809,740,2012,9,5,14
1810,740,2013,8,5,13
1811,740,2014,8,7,15
1812,740,2015,8,7,15
1813,740,2016,8,7,15
1814,740,2017,8,7,15
1815,740,2018,9,10,19
1816,740,2019,9,10,19
1817,740,2020,9,10,19
1818,740,2021,9,10,19
1819,740,2022,10,13,23
1820,740,2023,10,13,23
1821,22180,2010,6,10,16
1822,22180,2011,6,10,16
1823,22180,2012,6,10,16
1824,22180,2013,6,10,16
1825,22180,2014,5,10,15
1826,22180,2015,5,10,15
1827,22180,2016,5,10,15
1828,22180,2017,5,10,15
1829,22180,2018,5,10,15
1830,22180,2019,5,10,15
1831,22180,2020,5,10,15
1832,22180,2021,6,12,18
1833,22180,2022,6,12,18
1834,22180,2023,6,12,18
1835,11821,2010,12,8,20
1836,11821,2011,12,8,20
1837,11821,2012,13,9,22
1838,11821,2013,13,9,22
1839,11821,2014,13,9,22
1840,11821,2015,13,9,22
1841,11821,2016,12,9,21
1842,11821,2017,13,10,23
1843,11821,2018,13,10,23
1844,11821,2019,13,10,23
1845,11821,2020,13,10,23
1846,11821,2021,13,10,23
1847,11821,2022,13,10,23
1848,11821,2023,14,10,24
1849,21162,2010,6,11,17
1850,21162,2011,6,11,17
1851,21162,2012,6,11,17
1852,21162,2013,6,11,17
1853,21162,2014,6,11,17
1854,21162,2015,7,14,21
1855,21162,2016,7,14,21
1856,21162,2017,7,15,22
1857,21162,2018,7,11,18
1858,21162,2019,7,11,18
1859,21162,2020,7,11,18
1860,21162,2021,8,11,19
1861,21162,2022,8,11,19
1862,21162,2023,9,10,19
1863,8479,2010,5,10,15
1864,8479,2011,5,10,15
1865,8479,2012,5,10,15
1866,8479,2013,5,10,15
1867,8479,2014,5,10,15
1868,8479,2015,6,10,16
1869,8479,2016,6,10,16
1870,8479,2017,6,10,16
1871,8479,2018,6,10,16
1872,8479,2019,6,10,16
1873,8479,2020,6,10,16
1874,8479,2021,7,13,20
1875,8479,2022,7,13,20
1876,8479,2023,7,13,20
1877,7954,2010,2,8,10
1878,7954,2011,2,10,12
1879,7954,2012,2,10,12
1880,7954,2013,2,10,12
1881,7954,2014,2,10,12
1882,7954,2015,2,10,12
1883,7954,2016,2,10,12
1884,7954,2017,2,10,12
1885,7954,2018,2,10,12
1886,7954,2019,3,10,13
1887,7954,2020,3,10,13
1888,7954,2021,3,12,15
1889,7954,2022,3,12,15
1890,7954,2023,3,15,18
1891,17200,2010,4,10,14
1892,17200,2011,4,10,14
1893,17200,2012,4,10,14
1894,17200,2013,4,10,14
1895,17200,2014,4,10,14
1896,17200,2015,4,10,14
1897,17200,2016,4,10,14
1898,17200,2017,4,10,14
1899,17200,2018,4,10,14
1900,17200,2019,5,14,19
1901,17200,2020,6,14,20
1902,17200,2021,6,13,19
1903,17200,2022,6,13,19
1904,17200,2023,6,13,19
1905,11636,2010,6,9,15
1906,11636,2011,6,9,15
1907,11636,2012,7,11,18
1908,11636,2013,7,11,18
1909,11636,2014,7,9,16
1910,11636,2015,7,9,16
1911,11636,2016,7,9,16
1912,11636,2017,7,9,16
1913,11636,2018,7,9,16
1914,11636,2019,7,12,19
1915,11636,2020,7,12,19
1916,11636,2021,7,12,19
1917,11636,2022,7,12,19
1918,11636,2023,7,11,18
1919,3496,2010,5,10,15
1920,3496,2011,5,12,17
1921,3496,2012,6,12,18
1922,3496,2013,6,12,18
1923,3496,2014,7,11,18
1924,3496,2015,7,11,18
1925,3496,2016,7,11,18
1926,3496,2017,7,11,18
1927,3496,2018,7,11,18
1928,3496,2019,7,11,18
1929,3496,2020,7,11,18
1930,3496,2021,7,11,18
1931,3496,2022,7,11,18
1932,3496,2023,7,11,18
1933,3415,2010,4,9,13
1934,3415,2011,4,9,13
1935,3415,2012,4,9,13
